expat_id,previous_company,plan_end_date,reason_left_previous,reason_chose_ratha,had_ratha_before,premium_savings_percent,onboarding_speed_advantage_days,india_coverage_interest,acquisition_cost_estimated,lifetime_value_projected
EXP450402,HDFC ERGO,2026-07-08 18:34:22.959836,High premium,Better affordability,False,31.9,9,True,111.07,2182.76
EXP230859,AIG,2026-08-13 18:34:22.959846,Limited coverage options,India-USA coordination,False,19.6,7,True,123.04,3470.23
EXP700619,Allianz,2026-08-09 18:34:22.959856,Complex onboarding,Simpler process,False,23.6,6,True,101.63,1534.84
EXP454215,AIG,2026-06-30 18:34:22.959867,Limited coverage options,Better affordability,False,15.7,8,False,104.5,3933.99
EXP195926,HDFC ERGO,2026-07-06 18:34:22.959877,Poor customer service,Better customer support,False,26.0,4,True,80.79,4923.45
EXP666802,AIG,2026-08-18 18:34:22.959888,Slow claims processing,Comprehensive expat coverage,False,19.3,10,True,177.04,3095.43
EXP735556,AIG,2026-07-22 18:34:22.959898,Slow claims processing,India-USA coordination,False,27.9,6,True,50.62,4978.72
EXP465011,AIG,2026-08-17 18:34:22.959908,Poor customer service,Better customer support,False,34.1,10,True,56.96,4291.61
EXP757593,Allianz,2026-08-14 18:34:22.959919,Poor customer service,Better customer support,False,15.5,8,True,61.29,3584.8
EXP762731,HDFC ERGO,2026-07-22 18:34:22.959929,Complex onboarding,Better customer support,False,26.0,9,True,124.22,1728.49
EXP183886,AIG,2026-07-11 18:34:22.959939,No India coverage,India-USA coordination,False,25.1,4,True,183.15,3057.51
EXP891418,CHUBB,2026-08-20 18:34:22.959948,High premium,Better affordability,False,27.4,6,True,196.63,2444.06
EXP940903,CHUBB,2026-08-21 18:34:22.959958,High premium,India-USA coordination,False,21.9,10,True,67.88,4692.81
EXP858307,AIG,2026-07-22 18:34:22.959968,High premium,Better customer support,False,29.6,7,True,195.8,4025.2
EXP248838,IMG Global,2026-08-16 18:34:22.959977,Poor customer service,Better customer support,False,31.3,7,False,198.7,3867.07
EXP730836,ICICI Lombard,2026-07-24 18:34:22.959987,High premium,Faster onboarding,False,30.3,6,True,180.19,3852.78
EXP516658,IMG Global,2026-08-17 18:34:22.959996,Complex onboarding,Faster onboarding,False,21.3,4,False,144.27,4214.67
EXP376993,HDFC ERGO,2026-08-04 18:34:22.960005,No India coverage,India-USA coordination,False,25.4,10,True,152.21,2868.63
EXP144026,IMG Global,2026-06-24 18:34:22.960015,High premium,India-USA coordination,False,29.9,4,True,96.42,2247.75
EXP324851,CHUBB,2026-06-29 18:34:22.960025,High premium,Faster onboarding,False,25.2,9,True,182.65,2623.5
EXP662627,IMG Global,2026-07-20 18:34:22.960035,Complex onboarding,India-USA coordination,False,30.7,5,True,150.61,2253.46
EXP873191,IMG Global,2026-07-27 18:34:22.960045,Limited coverage options,Better affordability,False,28.6,7,False,163.26,4954.83
EXP452986,IMG Global,2026-08-22 18:34:22.960054,Slow claims processing,Simpler process,False,28.5,4,False,155.64,4589.86
EXP435303,IMG Global,2026-07-01 18:34:22.960064,Complex onboarding,Faster onboarding,False,23.5,6,True,139.98,3725.18
EXP929871,Allianz,2026-07-20 18:34:22.960073,Poor customer service,Better affordability,False,24.4,8,True,117.66,4112.17
EXP795793,HDFC ERGO,2026-07-18 18:34:22.960083,Complex onboarding,Better customer support,False,19.8,7,True,131.36,3037.9
EXP813289,IMG Global,2026-08-22 18:34:22.960093,Complex onboarding,Better customer support,False,22.5,7,True,156.22,1526.5
EXP301092,AIG,2026-08-07 18:34:22.960102,Limited coverage options,Comprehensive expat coverage,False,15.5,5,False,86.64,4578.95
EXP792041,CHUBB,2026-06-29 18:34:22.960112,Poor customer service,Faster onboarding,False,15.5,10,False,103.63,3154.39
EXP109892,IMG Global,2026-07-07 18:34:22.960121,Poor customer service,Better affordability,False,15.8,10,False,131.28,3079.66
EXP107453,AIG,2026-08-09 18:34:22.960133,Slow claims processing,Comprehensive expat coverage,False,22.9,7,False,99.62,2416.81
EXP511671,AIG,2026-08-10 18:34:22.960175,Poor customer service,Comprehensive expat coverage,False,18.2,5,True,196.28,2571.24
EXP595903,CHUBB,2026-08-11 18:34:22.960196,Slow claims processing,Better customer support,False,32.2,7,True,85.01,4183.57
EXP586523,CHUBB,2026-07-28 18:34:22.960213,No India coverage,Better customer support,False,16.8,6,False,170.6,4695.61
EXP124572,IMG Global,2026-08-12 18:34:22.960225,No India coverage,India-USA coordination,False,34.8,5,True,111.17,1598.68
EXP427958,HDFC ERGO,2026-07-11 18:34:22.960237,High premium,Better affordability,False,25.7,7,True,154.97,3015.54
EXP167815,HDFC ERGO,2026-07-18 18:34:22.960247,Slow claims processing,Simpler process,False,17.2,7,True,97.21,1996.34
EXP797893,IMG Global,2026-07-09 18:34:22.960257,No India coverage,India-USA coordination,False,25.1,6,False,145.53,4554.98
EXP404379,HDFC ERGO,2026-08-03 18:34:22.960268,No India coverage,Better affordability,False,26.0,10,False,149.84,3570.65
EXP864010,AIG,2026-06-24 18:34:22.960278,Poor customer service,Simpler process,False,26.1,5,False,86.75,3633.63
EXP699070,HDFC ERGO,2026-08-01 18:34:22.960290,No India coverage,Better customer support,False,19.2,7,True,96.43,3060.31
EXP509175,Allianz,2026-08-17 18:34:22.960303,No India coverage,Faster onboarding,False,18.1,5,True,89.42,2218.56
EXP118491,ICICI Lombard,2026-07-13 18:34:22.960317,Limited coverage options,Comprehensive expat coverage,False,16.0,9,True,184.78,4603.54
EXP188466,ICICI Lombard,2026-08-19 18:34:22.960331,Poor customer service,Comprehensive expat coverage,False,28.4,5,True,143.02,4318.85
EXP109588,ICICI Lombard,2026-08-04 18:34:22.960344,Poor customer service,Faster onboarding,False,15.6,9,True,88.0,3521.94
EXP740710,CHUBB,2026-08-13 18:34:22.960358,No India coverage,India-USA coordination,False,20.4,6,True,66.79,2771.7
EXP812668,CHUBB,2026-08-22 18:34:22.960371,Limited coverage options,India-USA coordination,False,31.1,4,True,69.52,4828.2
EXP978298,IMG Global,2026-07-03 18:34:22.960385,No India coverage,Simpler process,False,26.1,9,True,178.11,1572.9
EXP811823,HDFC ERGO,2026-07-06 18:34:22.960395,High premium,Comprehensive expat coverage,False,15.8,7,True,123.76,1682.57
EXP876126,CHUBB,2026-07-02 18:34:22.960405,Complex onboarding,Faster onboarding,False,15.7,4,True,123.63,4411.83
EXP571084,AIG,2026-06-29 18:34:22.960415,No India coverage,Better affordability,False,18.2,10,True,85.19,3955.73
EXP812384,IMG Global,2026-07-24 18:34:22.960425,No India coverage,Better affordability,False,31.8,4,True,94.77,3562.38
EXP498191,AIG,2026-07-10 18:34:22.960435,Limited coverage options,Faster onboarding,False,29.5,6,True,114.97,4064.12
EXP408733,HDFC ERGO,2026-06-27 18:34:22.960445,High premium,Simpler process,False,15.6,4,True,177.93,3162.81
EXP728983,ICICI Lombard,2026-08-21 18:34:22.960455,Poor customer service,Comprehensive expat coverage,False,30.2,8,True,75.43,2297.47
EXP627259,IMG Global,2026-07-22 18:34:22.960465,Poor customer service,Better affordability,False,32.7,6,False,160.06,2779.19
EXP833085,IMG Global,2026-07-23 18:34:22.960475,No India coverage,Better affordability,False,28.7,4,False,154.35,2822.79
EXP554513,AIG,2026-07-21 18:34:22.960485,Complex onboarding,Better affordability,False,33.0,8,False,151.15,4504.56
EXP466607,HDFC ERGO,2026-08-18 18:34:22.960495,No India coverage,Comprehensive expat coverage,False,30.2,8,True,57.26,3120.92
EXP452224,HDFC ERGO,2026-08-21 18:34:22.960504,No India coverage,Better affordability,False,27.2,6,False,77.16,4883.5
EXP510374,Allianz,2026-07-24 18:34:22.960516,Complex onboarding,India-USA coordination,False,29.4,7,True,172.74,2998.94
EXP754235,ICICI Lombard,2026-06-28 18:34:22.960525,Limited coverage options,Comprehensive expat coverage,False,15.2,6,False,153.65,2409.58
EXP145044,Allianz,2026-07-20 18:34:22.960535,High premium,India-USA coordination,False,26.4,7,True,182.5,4173.5
EXP261816,ICICI Lombard,2026-08-18 18:34:22.960545,No India coverage,Simpler process,False,22.6,5,True,123.01,3368.02
EXP432012,HDFC ERGO,2026-06-26 18:34:22.960555,Poor customer service,Faster onboarding,False,24.4,6,True,167.13,1976.56
EXP770920,ICICI Lombard,2026-07-16 18:34:22.960564,High premium,Simpler process,False,29.5,8,True,196.11,3858.31
EXP218796,HDFC ERGO,2026-08-02 18:34:22.960574,Complex onboarding,Faster onboarding,False,15.5,4,False,197.82,3553.35
EXP887287,IMG Global,2026-07-02 18:34:22.960584,Slow claims processing,Faster onboarding,False,29.7,4,True,74.84,4098.28
EXP755941,ICICI Lombard,2026-07-31 18:34:22.960594,Slow claims processing,Simpler process,False,25.9,8,True,180.44,1688.36
EXP878631,HDFC ERGO,2026-08-04 18:34:22.960603,Complex onboarding,Faster onboarding,False,29.1,8,True,139.6,4522.65
EXP324448,HDFC ERGO,2026-06-29 18:34:22.960613,High premium,India-USA coordination,False,22.6,9,False,125.21,4503.55
EXP492016,ICICI Lombard,2026-08-15 18:34:22.960623,Slow claims processing,Comprehensive expat coverage,False,28.1,4,True,182.53,2323.19
EXP546576,Allianz,2026-07-24 18:34:22.960633,High premium,Better affordability,False,15.1,8,False,161.02,3091.22
EXP687973,Allianz,2026-08-09 18:34:22.960643,No India coverage,Faster onboarding,False,15.5,4,True,94.36,1926.47
EXP467504,ICICI Lombard,2026-07-04 18:34:22.960653,No India coverage,India-USA coordination,False,27.9,8,True,86.9,2669.98
EXP858457,ICICI Lombard,2026-08-05 18:34:22.960662,Slow claims processing,Simpler process,False,32.7,6,False,128.33,2957.39
EXP697905,IMG Global,2026-07-19 18:34:22.960672,Limited coverage options,Better affordability,False,23.7,4,True,55.87,3889.24
EXP329301,IMG Global,2026-07-22 18:34:22.960682,High premium,Simpler process,False,23.8,6,True,81.43,1775.51
EXP571546,CHUBB,2026-06-28 18:34:22.960692,Complex onboarding,Better customer support,False,17.9,6,True,162.94,3393.58
EXP344083,Allianz,2026-07-28 18:34:22.960701,High premium,Better customer support,False,28.9,8,True,62.73,3027.16
EXP468225,AIG,2026-06-30 18:34:22.960711,Poor customer service,Better affordability,False,21.0,9,False,144.85,3907.98
EXP119383,IMG Global,2026-07-22 18:34:22.960720,Complex onboarding,Comprehensive expat coverage,False,33.2,10,False,171.97,4364.98
EXP483922,Allianz,2026-07-09 18:34:22.960730,Limited coverage options,Comprehensive expat coverage,False,19.7,8,False,142.46,1812.43
EXP867992,AIG,2026-07-06 18:34:22.960739,Limited coverage options,Better customer support,False,23.8,10,True,178.26,3820.42
EXP315786,AIG,2026-07-17 18:34:22.960749,Slow claims processing,Comprehensive expat coverage,False,15.4,5,False,162.44,3410.95
EXP707904,ICICI Lombard,2026-07-11 18:34:22.960759,No India coverage,Simpler process,False,22.4,5,True,67.31,3261.28
EXP428335,IMG Global,2026-08-13 18:34:22.960768,High premium,Better customer support,False,21.6,7,True,80.81,1731.43
EXP237884,CHUBB,2026-07-20 18:34:22.960778,No India coverage,Better customer support,False,29.3,4,True,79.19,4008.58
EXP282811,CHUBB,2026-08-20 18:34:22.960788,Complex onboarding,Faster onboarding,False,27.3,5,True,78.92,4168.42
EXP366452,ICICI Lombard,2026-07-17 18:34:22.960797,Poor customer service,India-USA coordination,False,22.6,4,True,56.18,1547.89
EXP676508,ICICI Lombard,2026-08-12 18:34:22.960807,No India coverage,Comprehensive expat coverage,False,34.0,7,False,98.63,2557.58
EXP234149,HDFC ERGO,2026-07-28 18:34:22.960816,No India coverage,Faster onboarding,False,16.5,10,True,89.72,3087.31
EXP830428,CHUBB,2026-08-22 18:34:22.960826,Limited coverage options,Faster onboarding,False,18.2,6,False,60.26,4106.46
EXP256132,Allianz,2026-07-11 18:34:22.960836,High premium,Comprehensive expat coverage,False,30.0,6,True,95.31,1895.96
EXP831406,CHUBB,2026-07-30 18:34:22.960845,No India coverage,Simpler process,False,24.7,9,True,64.88,3577.33
EXP381797,ICICI Lombard,2026-07-28 18:34:22.960855,Limited coverage options,Simpler process,False,31.7,6,False,161.63,1773.92
EXP903356,AIG,2026-08-04 18:34:22.960865,Complex onboarding,Simpler process,False,20.6,10,True,66.36,2394.27
EXP930060,HDFC ERGO,2026-08-10 18:34:22.960874,Limited coverage options,Better customer support,False,21.2,6,True,187.09,2720.24
EXP863669,CHUBB,2026-07-04 18:34:22.960884,Slow claims processing,India-USA coordination,False,25.3,5,True,93.51,2555.12
EXP154275,ICICI Lombard,2026-08-02 18:34:22.960893,Slow claims processing,Comprehensive expat coverage,False,17.0,6,True,84.64,4616.23
EXP767819,IMG Global,2026-08-16 18:34:22.960905,No India coverage,Better affordability,False,34.9,4,False,116.71,2588.12
EXP266313,IMG Global,2026-07-21 18:34:22.960914,Slow claims processing,Better affordability,False,26.5,8,False,66.32,4153.09
EXP194213,HDFC ERGO,2026-06-26 18:34:22.960924,Slow claims processing,Simpler process,False,17.1,10,False,167.78,4013.7
EXP984157,IMG Global,2026-07-01 18:34:22.960933,Slow claims processing,Better affordability,False,33.2,5,True,169.24,1986.73
EXP705103,Allianz,2026-08-02 18:34:22.960943,Complex onboarding,Better affordability,False,31.2,4,True,179.4,1817.32
EXP532872,IMG Global,2026-07-02 18:34:22.960953,No India coverage,Comprehensive expat coverage,False,24.3,10,True,157.59,1936.79
EXP325823,CHUBB,2026-07-27 18:34:22.960962,Slow claims processing,Simpler process,False,15.7,6,False,118.6,4030.5
EXP427028,Allianz,2026-06-24 18:34:22.960972,Slow claims processing,Faster onboarding,False,34.0,10,True,125.7,1786.98
EXP431053,ICICI Lombard,2026-07-26 18:34:22.960981,Complex onboarding,Better customer support,False,23.6,6,False,65.16,4906.8
EXP571450,Allianz,2026-07-11 18:34:22.960991,Slow claims processing,Faster onboarding,False,21.1,4,True,151.22,1522.87
EXP890547,IMG Global,2026-08-14 18:34:22.961001,High premium,Better affordability,False,31.9,7,False,152.52,4462.76
EXP654587,IMG Global,2026-07-31 18:34:22.961010,Limited coverage options,Comprehensive expat coverage,False,28.8,5,True,198.49,2200.45
EXP688635,IMG Global,2026-08-09 18:34:22.961020,Slow claims processing,India-USA coordination,False,27.0,8,False,54.17,3871.49
EXP909987,Allianz,2026-06-25 18:34:22.961030,Complex onboarding,Better affordability,False,21.1,6,False,164.84,1599.12
EXP812514,Allianz,2026-07-21 18:34:22.961039,High premium,Faster onboarding,False,20.6,8,True,111.34,1625.47
EXP337470,Allianz,2026-07-03 18:34:22.961049,Limited coverage options,India-USA coordination,False,32.8,5,True,110.76,4950.9
EXP457931,IMG Global,2026-08-04 18:34:22.961058,No India coverage,Better affordability,False,27.0,4,True,94.57,3067.45
EXP925792,CHUBB,2026-08-23 18:34:22.961078,Slow claims processing,Better affordability,False,24.4,5,True,75.27,1903.63
EXP204504,HDFC ERGO,2026-07-23 18:34:22.961089,Complex onboarding,Faster onboarding,False,29.7,5,True,125.42,2883.62
EXP787187,CHUBB,2026-07-18 18:34:22.961099,Slow claims processing,Better customer support,False,23.6,7,True,68.02,4228.89
EXP171075,AIG,2026-07-24 18:34:22.961109,Poor customer service,Faster onboarding,False,19.8,4,True,64.03,2819.11
EXP404000,Allianz,2026-08-06 18:34:22.961118,Limited coverage options,Better affordability,False,28.1,6,True,83.35,2458.2
EXP810216,Allianz,2026-07-29 18:34:22.961128,Slow claims processing,Better customer support,False,22.4,4,True,120.75,3754.63
EXP863288,Allianz,2026-08-11 18:34:22.961138,No India coverage,Faster onboarding,False,31.5,10,True,61.8,3678.44
EXP273704,AIG,2026-07-26 18:34:22.961148,Poor customer service,Faster onboarding,False,17.9,6,True,124.67,2805.7
EXP289668,CHUBB,2026-08-10 18:34:22.961157,Poor customer service,India-USA coordination,False,28.4,4,True,98.77,1955.97
EXP199456,ICICI Lombard,2026-08-13 18:34:22.961167,Poor customer service,Better customer support,False,28.8,5,True,141.35,3371.41
EXP587041,AIG,2026-07-27 18:34:22.961176,High premium,Better customer support,False,34.7,5,False,86.54,1830.72
EXP375029,Allianz,2026-07-25 18:34:22.961186,No India coverage,Better affordability,False,21.7,5,False,135.26,2342.43
EXP567136,CHUBB,2026-07-29 18:34:22.961195,Complex onboarding,Comprehensive expat coverage,False,21.4,7,True,136.94,1999.27
EXP812486,IMG Global,2026-07-04 18:34:22.961205,Limited coverage options,Comprehensive expat coverage,False,25.7,9,True,155.74,1692.75
EXP873462,HDFC ERGO,2026-07-20 18:34:22.961214,Poor customer service,Simpler process,False,29.2,5,True,71.24,3694.17
EXP170390,HDFC ERGO,2026-07-31 18:34:22.961224,High premium,Comprehensive expat coverage,False,19.7,7,False,110.98,4831.35
EXP636534,HDFC ERGO,2026-08-02 18:34:22.961233,Poor customer service,India-USA coordination,False,26.0,8,True,153.73,2124.69
EXP854085,IMG Global,2026-06-28 18:34:22.961243,Poor customer service,Better affordability,False,27.8,5,False,54.33,2163.18
EXP944698,CHUBB,2026-08-18 18:34:22.961252,Poor customer service,Simpler process,False,15.0,4,False,116.42,2113.57
EXP960431,IMG Global,2026-07-18 18:34:22.961262,No India coverage,Better customer support,False,16.2,6,True,136.89,4397.11
EXP864970,HDFC ERGO,2026-07-12 18:34:22.961271,Poor customer service,Simpler process,False,29.8,10,True,96.64,2792.97
EXP881180,IMG Global,2026-07-31 18:34:22.961281,No India coverage,Better affordability,False,21.1,8,False,80.36,3439.21
EXP693921,AIG,2026-08-17 18:34:22.961290,Poor customer service,India-USA coordination,False,31.0,9,True,149.99,3273.93
EXP711518,ICICI Lombard,2026-08-14 18:34:22.961304,Slow claims processing,Comprehensive expat coverage,False,33.7,7,True,60.64,2750.33
EXP658759,IMG Global,2026-08-23 18:34:22.961314,Complex onboarding,India-USA coordination,False,32.9,8,True,195.53,3524.58
EXP666990,ICICI Lombard,2026-07-27 18:34:22.961323,Complex onboarding,Better affordability,False,28.5,6,True,184.84,3955.6
EXP715247,ICICI Lombard,2026-08-04 18:34:22.961333,High premium,Better affordability,False,29.0,4,True,198.86,2575.85
EXP201965,CHUBB,2026-08-18 18:34:22.961342,Poor customer service,Simpler process,False,23.1,8,False,86.07,2629.67
EXP475588,AIG,2026-08-17 18:34:22.961352,High premium,Comprehensive expat coverage,False,20.0,5,True,137.46,4671.15
EXP264891,ICICI Lombard,2026-07-04 18:34:22.961362,Complex onboarding,Faster onboarding,False,34.1,10,True,53.09,4462.73
EXP276418,AIG,2026-07-11 18:34:22.961371,Slow claims processing,Better customer support,False,19.5,4,True,125.28,4657.82
